COU;country;IND;indicator;year;year_of_labour_market_entry;unit_code;unit;PowerCode_Code;PowerCode;value
KOR;Korea;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;48166599
KOR;Korea;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;43765.6
LUX;Luxembourg;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;62
LUX;Luxembourg;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;62
LUX;Luxembourg;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;62
LUX;Luxembourg;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;62
LUX;Luxembourg;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;91.5
LUX;Luxembourg;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;78.8
LUX;Luxembourg;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;74.5
LUX;Luxembourg;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;91.5
LUX;Luxembourg;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;78.8
LUX;Luxembourg;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;74.5
LUX;Luxembourg;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;91.5
LUX;Luxembourg;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;99
LUX;Luxembourg;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;90.1
LUX;Luxembourg;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;85.9
LUX;Luxembourg;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;99
LUX;Luxembourg;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;90.1
LUX;Luxembourg;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;85.9
LUX;Luxembourg;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;99
LUX;Luxembourg;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;90.1
LUX;Luxembourg;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;85.9
LUX;Luxembourg;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;21.7
LUX;Luxembourg;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;18.7
LUX;Luxembourg;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;17.7
LUX;Luxembourg;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;23.9
LUX;Luxembourg;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;19.4
LUX;Luxembourg;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;20.6
LUX;Luxembourg;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;23.5
LUX;Luxembourg;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;21.4
LUX;Luxembourg;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;20.4
LUX;Luxembourg;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;25.8
LUX;Luxembourg;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;23.5
LUX;Luxembourg;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;22.4
LUX;Luxembourg;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;29.5
LUX;Luxembourg;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;19.3
LUX;Luxembourg;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;24.7
LUX;Luxembourg;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;79.8
LUX;Luxembourg;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;84.2
LUX;Luxembourg;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;57.9
LUX;Luxembourg;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;19
LUX;Luxembourg;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;3.3
LUX;Luxembourg;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;60.5
LUX;Luxembourg;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;61.3
LUX;Luxembourg;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;22.3
LUX;Luxembourg;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;25
LUX;Luxembourg;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;59496.7
LUX;Luxembourg;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;70228.6
MEX;Mexico;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
MEX;Mexico;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
MEX;Mexico;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
MEX;Mexico;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
MEX;Mexico;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;35.1
MEX;Mexico;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;25.7
MEX;Mexico;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;24.6
MEX;Mexico;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;35.1
MEX;Mexico;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;24
MEX;Mexico;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;23
MEX;Mexico;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;48.2
MEX;Mexico;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;35.6
MEX;Mexico;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;28.6
MEX;Mexico;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;28.6
MEX;Mexico;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;35.6
MEX;Mexico;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;26.7
MEX;Mexico;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;26.7
MEX;Mexico;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;48.8
MEX;Mexico;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;48.9
MEX;Mexico;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;49.4
MEX;Mexico;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.8
MEX;Mexico;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;4.3
MEX;Mexico;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;4.1
MEX;Mexico;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.3
MEX;Mexico;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;4.1
MEX;Mexico;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;4.3
MEX;Mexico;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.9
MEX;Mexico;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;4.8
MEX;Mexico;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;4.8
MEX;Mexico;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.3
MEX;Mexico;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;4.8
MEX;Mexico;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;4.8
MEX;Mexico;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;10.2
MEX;Mexico;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;0
MEX;Mexico;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;0
MEX;Mexico;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;72.1
MEX;Mexico;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;77.8
MEX;Mexico;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;61.3
MEX;Mexico;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;47.7
MEX;Mexico;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;37.6
MEX;Mexico;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;71.3
MEX;Mexico;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;66.5
MEX;Mexico;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;12.8
MEX;Mexico;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;17.5
MEX;Mexico;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;122208
MEX;Mexico;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;6350.3
NLD;Netherlands;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65.8
NLD;Netherlands;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65.8
NLD;Netherlands;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;71.3
NLD;Netherlands;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;71.3
NLD;Netherlands;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;73.5
NLD;Netherlands;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;70.9
NLD;Netherlands;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;70.1
NLD;Netherlands;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;73.5
NLD;Netherlands;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;70.9
NLD;Netherlands;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;70.1
NLD;Netherlands;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;73.5
NLD;Netherlands;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;78
NLD;Netherlands;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;80.2
NLD;Netherlands;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;78.5
NLD;Netherlands;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;78
NLD;Netherlands;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;80.2
NLD;Netherlands;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;78.5
NLD;Netherlands;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;78
NLD;Netherlands;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;80.2
NLD;Netherlands;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;78.5
NLD;Netherlands;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.7
NLD;Netherlands;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;12.3
NLD;Netherlands;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;12.2
NLD;Netherlands;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.9
NLD;Netherlands;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.2
NLD;Netherlands;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;13.4
NLD;Netherlands;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.5
NLD;Netherlands;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;13.9
NLD;Netherlands;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;13.6
NLD;Netherlands;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.7
NLD;Netherlands;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;15.2
NLD;Netherlands;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;14.8
NLD;Netherlands;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;37.3
NLD;Netherlands;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;29.1
NLD;Netherlands;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;35
NLD;Netherlands;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;80.3
NLD;Netherlands;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;83.8
NLD;Netherlands;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;76.2
NLD;Netherlands;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;58.1
NLD;Netherlands;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;17
NLD;Netherlands;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;65.2
NLD;Netherlands;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;62.5
NLD;Netherlands;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;18.6
NLD;Netherlands;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;23.4
NLD;Netherlands;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;51566.6
NLD;Netherlands;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;60868.1
NZL;New Zealand;PEN1A;Current retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
NZL;New Zealand;PEN1B;Current retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
NZL;New Zealand;PEN2A;Future retirement ages for a person who entered the labour force at age 22, men;2018;2018;YR;Years;0;Units;65
NZL;New Zealand;PEN2B;Future retirement ages for a person who entered the labour force at age 22, women;2018;2018;YR;Years;0;Units;65
NZL;New Zealand;PEN3A;Gross pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.3
NZL;New Zealand;PEN3B;Gross pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;39.7
NZL;New Zealand;PEN3C;Gross pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;26.4
NZL;New Zealand;PEN4A;Gross pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.3
NZL;New Zealand;PEN4B;Gross pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;39.7
NZL;New Zealand;PEN4C;Gross pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;26.4
NZL;New Zealand;PEN5A;Gross pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;97.1
NZL;New Zealand;PEN7A;Net pension replacement rate, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.8
NZL;New Zealand;PEN7B;Net pension replacement rate, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;42.8
NZL;New Zealand;PEN7C;Net pension replacement rate, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;30.3
NZL;New Zealand;PEN8A;Net pension replacement rate, Female, 0.50 of AW;2018;2018;PC;Percentage;0;Units;79.8
NZL;New Zealand;PEN8B;Net pension replacement rate, Female, 1.00 of AW;2018;2018;PC;Percentage;0;Units;42.8
NZL;New Zealand;PEN8C;Net pension replacement rate, Female, 1.50 of AW;2018;2018;PC;Percentage;0;Units;30.3
NZL;New Zealand;PEN9A;Net pension replacement rate, Mandatory and Voluntary, Male, 0.50 of AW;2018;2018;PC;Percentage;0;Units;98.8
NZL;New Zealand;PEN9B;Net pension replacement rate, Mandatory and Voluntary, Male, 1.00 of AW;2018;2018;PC;Percentage;0;Units;62.2
NZL;New Zealand;PEN9C;Net pension replacement rate, Mandatory and Voluntary, Male, 1.50 of AW;2018;2018;PC;Percentage;0;Units;50.4
NZL;New Zealand;PEN10A;Gross pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;17.4
NZL;New Zealand;PEN10B;Gross pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;8.7
NZL;New Zealand;PEN10C;Gross pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;5.8
NZL;New Zealand;PEN11A;Gross pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;18.7
NZL;New Zealand;PEN11C;Gross pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.2
NZL;New Zealand;PEN11B;Gross pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;9.4
NZL;New Zealand;PEN12A;Net pension wealth, Male, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;17.5
NZL;New Zealand;PEN12B;Net pension wealth, Male, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;9.4
NZL;New Zealand;PEN12C;Net pension wealth, Male, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;6.6
NZL;New Zealand;PEN13A;Net pension wealth, Female, 0.50 of AW;2018;2018;RATIO;Ratio;0;Units;18.8
NZL;New Zealand;PEN13B;Net pension wealth, Female, 1.00 of AW;2018;2018;RATIO;Ratio;0;Units;10.1
NZL;New Zealand;PEN13C;Net pension wealth, Female, 1.50 of AW;2018;2018;RATIO;Ratio;0;Units;7.1
NZL;New Zealand;PEN6A;Tax treatment of pensions and pensioners, Worker at average earnings, men;2018;2018;PC;Percentage;0;Units;19.8
NZL;New Zealand;PEN6B;Tax treatment of pensions and pensioners, Pensioner (at gross replacement rate of average earnings), men;2018;2018;PC;Percentage;0;Units;13.4
NZL;New Zealand;PEN6C;Tax treatment of pensions and pensioners, Pensioner (at income equal to average earnings), men;2018;2018;PC;Percentage;0;Units;18.4
NZL;New Zealand;PEN15A;Life expectancy at birth, Men;2018;2018;YR;Years;0;Units;80.3
NZL;New Zealand;PEN15B;Life expectancy at birth, Women;2018;2018;YR;Years;0;Units;83.8
NZL;New Zealand;PEN17A;Employment rate of older workers, 55-59;2018;2018;PC;Percentage;0;Units;82.5
NZL;New Zealand;PEN17B;Employment rate of older workers, 60-64;2018;2018;PC;Percentage;0;Units;72.7
NZL;New Zealand;PEN17C;Employment rate of older workers, 65-69;2018;2018;PC;Percentage;0;Units;44
NZL;New Zealand;PEN19A;Effective labour market exit age, men;2018;2018;YR;Years;0;Units;69.8
NZL;New Zealand;PEN19B;Effective labour market exit age, women;2018;2018;YR;Years;0;Units;66.4
NZL;New Zealand;PEN20A;Expected years in retirement, men;2018;2018;YR;Years;0;Units;15.6
NZL;New Zealand;PEN20B;Expected years in retirement, women;2018;2018;YR;Years;0;Units;20.5
NZL;New Zealand;PEN23A;Average worker earnings, national currency;2018;2018;;;0;Units;60360
NZL;New Zealand;PEN23B;Average worker earnings, USD market exchange rate;2018;2018;USD;US Dollar;0;Units;41764.2
